id,zip,sizeRank,year,month,medianPrice,zcta,nbhLabel,boroLabel
0,10002,7,2015,11,1777.4343122101998,10002,Lower East Side,Manhattan
1,10002,7,2015,12,1777.4343122101998,10002,Lower East Side,Manhattan
2,10002,7,2016,1,1750.0,10002,Lower East Side,Manhattan
3,10002,7,2016,2,1771.5886926290302,10002,Lower East Side,Manhattan
4,10002,7,2016,3,1750.8232711306302,10002,Lower East Side,Manhattan
5,10002,7,2016,4,1726.83048400774,10002,Lower East Side,Manhattan
6,10002,7,2016,5,1771.5886926290302,10002,Lower East Side,Manhattan
7,10002,7,2016,6,1793.89312977099,10002,Lower East Side,Manhattan
8,10002,7,2016,7,1788.6855241264602,10002,Lower East Side,Manhattan
9,10002,7,2016,8,1783.68121442125,10002,Lower East Side,Manhattan
10,10002,7,2016,9,1900.1189060642103,10002,Lower East Side,Manhattan
11,10002,7,2016,10,1873.1134152160603,10002,Lower East Side,Manhattan
12,10002,7,2016,11,1878.6357340720199,10002,Lower East Side,Manhattan
13,10002,7,2016,12,1904.5261760551398,10002,Lower East Side,Manhattan
14,10002,7,2017,1,1909.2219020172897,10002,Lower East Side,Manhattan
15,10002,7,2017,2,1995.29767925994,10002,Lower East Side,Manhattan
16,10002,7,2017,3,1994.9494949494897,10002,Lower East Side,Manhattan
17,10002,7,2017,4,1967.27790523805,10002,Lower East Side,Manhattan
18,10002,7,2017,5,1952.51798561151,10002,Lower East Side,Manhattan
19,10002,7,2017,6,1962.33837609557,10002,Lower East Side,Manhattan
20,10002,7,2017,7,1991.3669064748199,10002,Lower East Side,Manhattan
21,10002,7,2017,8,1992.85981276654,10002,Lower East Side,Manhattan
22,10002,7,2017,9,1999.0316333118103,10002,Lower East Side,Manhattan
23,10002,7,2017,10,1995.88477366255,10002,Lower East Side,Manhattan
24,10002,7,2017,11,2027.1698421425897,10002,Lower East Side,Manhattan
25,10002,7,2017,12,2027.50352609309,10002,Lower East Side,Manhattan
26,10002,7,2018,1,2051.58264947245,10002,Lower East Side,Manhattan
27,10002,7,2018,2,1997.5610450765198,10002,Lower East Side,Manhattan
28,10467,9,2013,11,166.666666666667,10467,"Norwood, Olinville, Allerton",Bronx
29,10467,9,2013,12,165.151060606061,10467,"Norwood, Olinville, Allerton",Bronx
30,10467,9,2014,1,169.156862745098,10467,"Norwood, Olinville, Allerton",Bronx
31,10467,9,2014,2,176.17855603430303,10467,"Norwood, Olinville, Allerton",Bronx
32,10467,9,2014,3,194.823964497041,10467,"Norwood, Olinville, Allerton",Bronx
33,10467,9,2014,4,196.573964497041,10467,"Norwood, Olinville, Allerton",Bronx
34,10467,9,2014,5,195.108695652174,10467,"Norwood, Olinville, Allerton",Bronx
35,10467,9,2014,6,202.673796791444,10467,"Norwood, Olinville, Allerton",Bronx
36,10467,9,2014,7,199.5,10467,"Norwood, Olinville, Allerton",Bronx
37,10467,9,2014,8,195.450617283951,10467,"Norwood, Olinville, Allerton",Bronx
38,10467,9,2014,9,199.571078431373,10467,"Norwood, Olinville, Allerton",Bronx
39,10467,9,2014,10,179.0,10467,"Norwood, Olinville, Allerton",Bronx
40,10467,9,2014,11,193.64721937905202,10467,"Norwood, Olinville, Allerton",Bronx
41,10467,9,2014,12,180.0,10467,"Norwood, Olinville, Allerton",Bronx
42,10467,9,2015,1,166.666666666667,10467,"Norwood, Olinville, Allerton",Bronx
43,10467,9,2015,2,175.57151780137403,10467,"Norwood, Olinville, Allerton",Bronx
44,10467,9,2015,3,145.539393939394,10467,"Norwood, Olinville, Allerton",Bronx
45,10467,9,2015,4,147.435897435897,10467,"Norwood, Olinville, Allerton",Bronx
46,10467,9,2015,5,158.25,10467,"Norwood, Olinville, Allerton",Bronx
47,10467,9,2015,6,178.25332562174702,10467,"Norwood, Olinville, Allerton",Bronx
48,10467,9,2015,7,165.0,10467,"Norwood, Olinville, Allerton",Bronx
49,10467,9,2015,8,166.666666666667,10467,"Norwood, Olinville, Allerton",Bronx
50,10467,9,2015,9,178.0,10467,"Norwood, Olinville, Allerton",Bronx
51,10467,9,2015,10,179.972936400541,10467,"Norwood, Olinville, Allerton",Bronx
52,10467,9,2015,11,173.090909090909,10467,"Norwood, Olinville, Allerton",Bronx
53,10467,9,2015,12,183.333333333333,10467,"Norwood, Olinville, Allerton",Bronx
54,10467,9,2016,1,183.673469387755,10467,"Norwood, Olinville, Allerton",Bronx
55,10467,9,2016,2,185.666666666667,10467,"Norwood, Olinville, Allerton",Bronx
56,10467,9,2016,3,179.663887555109,10467,"Norwood, Olinville, Allerton",Bronx
57,10467,9,2016,4,166.666666666667,10467,"Norwood, Olinville, Allerton",Bronx
58,10467,9,2016,5,172.5,10467,"Norwood, Olinville, Allerton",Bronx
59,10467,9,2016,6,179.972936400541,10467,"Norwood, Olinville, Allerton",Bronx
60,10467,9,2016,7,179.972936400541,10467,"Norwood, Olinville, Allerton",Bronx
61,10467,9,2016,8,180.425744686059,10467,"Norwood, Olinville, Allerton",Bronx
62,10467,9,2016,9,172.413793103448,10467,"Norwood, Olinville, Allerton",Bronx
63,10467,9,2016,10,166.666666666667,10467,"Norwood, Olinville, Allerton",Bronx
64,10467,9,2016,11,181.162938788506,10467,"Norwood, Olinville, Allerton",Bronx
65,10467,9,2016,12,174.42424242424198,10467,"Norwood, Olinville, Allerton",Bronx
66,10467,9,2017,1,185.658914728682,10467,"Norwood, Olinville, Allerton",Bronx
67,10467,9,2017,2,180.425744686059,10467,"Norwood, Olinville, Allerton",Bronx
68,10467,9,2017,3,189.0,10467,"Norwood, Olinville, Allerton",Bronx
69,10467,9,2017,4,189.0,10467,"Norwood, Olinville, Allerton",Bronx
70,10467,9,2017,5,188.888888888889,10467,"Norwood, Olinville, Allerton",Bronx
71,10467,9,2017,6,188.888888888889,10467,"Norwood, Olinville, Allerton",Bronx
72,10467,9,2017,7,204.544545454545,10467,"Norwood, Olinville, Allerton",Bronx
73,10467,9,2017,8,205.213449197861,10467,"Norwood, Olinville, Allerton",Bronx
74,10467,9,2017,9,202.522437994079,10467,"Norwood, Olinville, Allerton",Bronx
75,10467,9,2017,10,201.45576707726798,10467,"Norwood, Olinville, Allerton",Bronx
76,10467,9,2017,11,196.666666666667,10467,"Norwood, Olinville, Allerton",Bronx
77,10467,9,2017,12,200.0,10467,"Norwood, Olinville, Allerton",Bronx
78,10467,9,2018,1,193.333333333333,10467,"Norwood, Olinville, Allerton",Bronx
79,10467,9,2018,2,183.168286382089,10467,"Norwood, Olinville, Allerton",Bronx
80,10016,12,2010,1,1046.8114061864098,10016,"Murray Hill, Kips Bay",Manhattan
81,10016,12,2010,2,1039.82300884956,10016,"Murray Hill, Kips Bay",Manhattan
82,10016,12,2010,3,1043.6417264038198,10016,"Murray Hill, Kips Bay",Manhattan
83,10016,12,2010,4,1041.49015086515,10016,"Murray Hill, Kips Bay",Manhattan
84,10016,12,2010,5,1004.0942706941099,10016,"Murray Hill, Kips Bay",Manhattan
85,10016,12,2010,6,1006.8965517241401,10016,"Murray Hill, Kips Bay",Manhattan
86,10016,12,2010,7,1001.29198966408,10016,"Murray Hill, Kips Bay",Manhattan
87,10016,12,2010,8,1024.27626137304,10016,"Murray Hill, Kips Bay",Manhattan
88,10016,12,2010,9,1012.1960721457199,10016,"Murray Hill, Kips Bay",Manhattan
89,10016,12,2010,10,993.784606866002,10016,"Murray Hill, Kips Bay",Manhattan
90,10016,12,2010,11,983.1765720306461,10016,"Murray Hill, Kips Bay",Manhattan
91,10016,12,2010,12,984.7806624888091,10016,"Murray Hill, Kips Bay",Manhattan
92,10016,12,2011,1,981.2098121085601,10016,"Murray Hill, Kips Bay",Manhattan
93,10016,12,2011,2,909.015412766556,10016,"Murray Hill, Kips Bay",Manhattan
94,10016,12,2011,3,1014.7801884099301,10016,"Murray Hill, Kips Bay",Manhattan
95,10016,12,2011,4,1024.5463814197801,10016,"Murray Hill, Kips Bay",Manhattan
96,10016,12,2011,5,1020.64220183486,10016,"Murray Hill, Kips Bay",Manhattan
97,10016,12,2011,6,1015.63214672185,10016,"Murray Hill, Kips Bay",Manhattan
98,10016,12,2011,7,1002.23713646532,10016,"Murray Hill, Kips Bay",Manhattan
99,10016,12,2011,8,994.0239043824699,10016,"Murray Hill, Kips Bay",Manhattan
100,10016,12,2011,9,1021.1515863689801,10016,"Murray Hill, Kips Bay",Manhattan
101,10016,12,2011,10,1004.60893231607,10016,"Murray Hill, Kips Bay",Manhattan
102,10016,12,2011,11,998.840427818983,10016,"Murray Hill, Kips Bay",Manhattan
103,10016,12,2011,12,998.4047619047619,10016,"Murray Hill, Kips Bay",Manhattan
104,10016,12,2012,1,1037.85103785104,10016,"Murray Hill, Kips Bay",Manhattan
105,10016,12,2012,2,1055.3445902542,10016,"Murray Hill, Kips Bay",Manhattan
106,10016,12,2012,3,1059.95726495726,10016,"Murray Hill, Kips Bay",Manhattan
107,10016,12,2012,4,1055.6949305634,10016,"Murray Hill, Kips Bay",Manhattan
108,10016,12,2012,5,1052.6305263157901,10016,"Murray Hill, Kips Bay",Manhattan
109,10016,12,2012,6,1045.8823529411802,10016,"Murray Hill, Kips Bay",Manhattan
110,10016,12,2012,7,1046.9196437533,10016,"Murray Hill, Kips Bay",Manhattan
111,10016,12,2012,8,1054.46199652634,10016,"Murray Hill, Kips Bay",Manhattan
112,10016,12,2012,9,1049.44781041491,10016,"Murray Hill, Kips Bay",Manhattan
113,10016,12,2012,10,1052.03619909502,10016,"Murray Hill, Kips Bay",Manhattan
114,10016,12,2012,11,1119.63126913862,10016,"Murray Hill, Kips Bay",Manhattan
115,10016,12,2012,12,1108.61551759203,10016,"Murray Hill, Kips Bay",Manhattan
116,10016,12,2013,1,1068.64274570983,10016,"Murray Hill, Kips Bay",Manhattan
117,10016,12,2013,2,1076.33495145631,10016,"Murray Hill, Kips Bay",Manhattan
118,10016,12,2013,3,1102.06161863887,10016,"Murray Hill, Kips Bay",Manhattan
119,10016,12,2013,4,1169.36492064587,10016,"Murray Hill, Kips Bay",Manhattan
120,10016,12,2013,5,1161.43947879634,10016,"Murray Hill, Kips Bay",Manhattan
121,10016,12,2013,6,1195.03665010485,10016,"Murray Hill, Kips Bay",Manhattan
122,10016,12,2013,7,1214.0422086819501,10016,"Murray Hill, Kips Bay",Manhattan
123,10016,12,2013,8,1223.53576721002,10016,"Murray Hill, Kips Bay",Manhattan
124,10016,12,2013,9,1208.64796835671,10016,"Murray Hill, Kips Bay",Manhattan
125,10016,12,2013,10,1240.69321533923,10016,"Murray Hill, Kips Bay",Manhattan
126,10016,12,2013,11,1338.25765221761,10016,"Murray Hill, Kips Bay",Manhattan
127,10016,12,2013,12,1288.71128871129,10016,"Murray Hill, Kips Bay",Manhattan
128,10016,12,2014,1,1332.9738093889,10016,"Murray Hill, Kips Bay",Manhattan
129,10016,12,2014,2,1286.06507059546,10016,"Murray Hill, Kips Bay",Manhattan
130,10016,12,2014,3,1286.06507059546,10016,"Murray Hill, Kips Bay",Manhattan
131,10016,12,2014,4,1359.3380614657199,10016,"Murray Hill, Kips Bay",Manhattan
132,10016,12,2014,5,1356.1320754717,10016,"Murray Hill, Kips Bay",Manhattan
133,10016,12,2014,6,1343.5039370078698,10016,"Murray Hill, Kips Bay",Manhattan
134,10016,12,2014,7,1400.0,10016,"Murray Hill, Kips Bay",Manhattan
135,10016,12,2014,8,1383.53744156325,10016,"Murray Hill, Kips Bay",Manhattan
136,10016,12,2014,9,1453.29636570305,10016,"Murray Hill, Kips Bay",Manhattan
137,10016,12,2014,10,1473.6297828335098,10016,"Murray Hill, Kips Bay",Manhattan
138,10016,12,2014,11,1528.17745803357,10016,"Murray Hill, Kips Bay",Manhattan
139,10016,12,2014,12,1501.3914656771801,10016,"Murray Hill, Kips Bay",Manhattan
140,10016,12,2015,1,1626.74650698603,10016,"Murray Hill, Kips Bay",Manhattan
141,10016,12,2015,2,1527.50538219499,10016,"Murray Hill, Kips Bay",Manhattan
142,10016,12,2015,3,1442.0247204237803,10016,"Murray Hill, Kips Bay",Manhattan
143,10016,12,2015,4,1461.66134185304,10016,"Murray Hill, Kips Bay",Manhattan
144,10016,12,2015,5,1472.97297297297,10016,"Murray Hill, Kips Bay",Manhattan
145,10016,12,2015,6,1500.0,10016,"Murray Hill, Kips Bay",Manhattan
146,10016,12,2015,7,1523.6723179357598,10016,"Murray Hill, Kips Bay",Manhattan
147,10016,12,2015,8,1599.14471712225,10016,"Murray Hill, Kips Bay",Manhattan
148,10016,12,2015,9,1655.4433221099898,10016,"Murray Hill, Kips Bay",Manhattan
149,10016,12,2015,10,1680.4123711340198,10016,"Murray Hill, Kips Bay",Manhattan
150,10016,12,2015,11,1652.5624253862,10016,"Murray Hill, Kips Bay",Manhattan
151,10016,12,2015,12,1659.27977839335,10016,"Murray Hill, Kips Bay",Manhattan
152,10016,12,2016,1,1625.1862386563698,10016,"Murray Hill, Kips Bay",Manhattan
153,10016,12,2016,2,1619.93769470405,10016,"Murray Hill, Kips Bay",Manhattan
154,10016,12,2016,3,1635.1744186046499,10016,"Murray Hill, Kips Bay",Manhattan
155,10016,12,2016,4,1612.14889181479,10016,"Murray Hill, Kips Bay",Manhattan
156,10016,12,2016,5,1631.2586086841598,10016,"Murray Hill, Kips Bay",Manhattan
157,10016,12,2016,6,1620.2468899046398,10016,"Murray Hill, Kips Bay",Manhattan
158,10016,12,2016,7,1596.1224233283099,10016,"Murray Hill, Kips Bay",Manhattan
159,10016,12,2016,8,1572.05240174672,10016,"Murray Hill, Kips Bay",Manhattan
160,10016,12,2016,9,1558.8802373007002,10016,"Murray Hill, Kips Bay",Manhattan
161,10016,12,2016,10,1536.40770873833,10016,"Murray Hill, Kips Bay",Manhattan
162,10016,12,2016,11,1525.2944618585502,10016,"Murray Hill, Kips Bay",Manhattan
163,10016,12,2016,12,1552.31965196306,10016,"Murray Hill, Kips Bay",Manhattan
164,10016,12,2017,1,1545.71026722925,10016,"Murray Hill, Kips Bay",Manhattan
165,10016,12,2017,2,1559.34154607564,10016,"Murray Hill, Kips Bay",Manhattan
166,10016,12,2017,3,1527.09976109013,10016,"Murray Hill, Kips Bay",Manhattan
167,10016,12,2017,4,1508.7440381558,10016,"Murray Hill, Kips Bay",Manhattan
168,10016,12,2017,5,1507.20838794233,10016,"Murray Hill, Kips Bay",Manhattan
169,10016,12,2017,6,1511.1680327868899,10016,"Murray Hill, Kips Bay",Manhattan
170,10016,12,2017,7,1466.57929226737,10016,"Murray Hill, Kips Bay",Manhattan
171,10016,12,2017,8,1488.61646234676,10016,"Murray Hill, Kips Bay",Manhattan
172,10016,12,2017,9,1505.81395348837,10016,"Murray Hill, Kips Bay",Manhattan
173,10016,12,2017,10,1538.80070546737,10016,"Murray Hill, Kips Bay",Manhattan
174,10016,12,2017,11,1537.74416824731,10016,"Murray Hill, Kips Bay",Manhattan
175,10016,12,2017,12,1550.7142397688299,10016,"Murray Hill, Kips Bay",Manhattan
176,10016,12,2018,1,1531.1004784689,10016,"Murray Hill, Kips Bay",Manhattan
177,10016,12,2018,2,1350.36496350365,10016,"Murray Hill, Kips Bay",Manhattan
178,11235,14,2010,1,437.869822485207,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
179,11235,14,2010,2,437.869822485207,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
180,11235,14,2010,3,441.052631578947,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
181,11235,14,2010,4,438.185808339429,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
182,11235,14,2010,5,439.175925925926,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
183,11235,14,2010,6,437.78106508875703,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
184,11235,14,2010,7,430.936073059361,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
185,11235,14,2010,8,412.03703703703695,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
186,11235,14,2010,9,422.30769230769204,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
187,11235,14,2010,10,419.783397774797,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
188,11235,14,2010,11,425.60975609756105,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
189,11235,14,2010,12,418.23383942949204,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
190,11235,14,2011,1,401.609363569861,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
191,11235,14,2011,2,401.609363569861,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
192,11235,14,2011,3,405.350136330385,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
193,11235,14,2011,4,393.020614863545,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
194,11235,14,2011,5,405.13068731849,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
195,11235,14,2011,6,409.09090909090895,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
196,11235,14,2011,7,409.40170940170896,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
197,11235,14,2011,8,422.082018927445,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
198,11235,14,2011,9,423.35115864527603,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
199,11235,14,2011,10,432.329887218045,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
200,11235,14,2011,11,421.07728337236506,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
201,11235,14,2011,12,425.0,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
202,11235,14,2012,1,376.415094339623,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
203,11235,14,2012,2,408.02919708029196,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
204,11235,14,2012,3,408.239700374532,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
205,11235,14,2012,4,409.40170940170896,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
206,11235,14,2012,5,423.842427267173,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
207,11235,14,2012,6,429.19708029197096,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
208,11235,14,2012,7,432.666666666667,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
209,11235,14,2012,8,424.5,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
210,11235,14,2012,9,420.94029620487504,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
211,11235,14,2012,10,414.18587281263297,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
212,11235,14,2012,11,436.607142857143,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
213,11235,14,2012,12,437.18112244898,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
214,11235,14,2013,1,449.04906542056096,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
215,11235,14,2013,2,437.18112244898,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
216,11235,14,2013,3,421.428571428571,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
217,11235,14,2013,4,421.071428571429,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
218,11235,14,2013,5,414.356665453375,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
219,11235,14,2013,6,402.46286461941,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
220,11235,14,2013,7,407.482993197279,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
221,11235,14,2013,8,428.35695006747596,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
222,11235,14,2013,9,442.216981132075,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
223,11235,14,2013,10,442.743009320905,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
224,11235,14,2013,11,436.607142857143,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
225,11235,14,2013,12,436.607142857143,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
226,11235,14,2014,1,435.91443850267405,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
227,11235,14,2014,2,435.08632317237704,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
228,11235,14,2014,3,429.97970854086,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
229,11235,14,2014,4,434.977052640494,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
230,11235,14,2014,5,434.027777777778,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
231,11235,14,2014,6,440.149253731343,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
232,11235,14,2014,7,443.333333333333,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
233,11235,14,2014,8,448.0,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
234,11235,14,2014,9,465.217391304348,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
235,11235,14,2014,10,466.63267356988,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
236,11235,14,2014,11,452.34939279353796,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
237,11235,14,2014,12,456.716417910448,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
238,11235,14,2015,1,467.59490048373397,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
239,11235,14,2015,2,483.31704138155703,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
240,11235,14,2015,3,486.111111111111,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
241,11235,14,2015,4,492.67130012401805,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
242,11235,14,2015,5,507.258064516129,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
243,11235,14,2015,6,528.214309889664,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
244,11235,14,2015,7,545.3667953667949,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
245,11235,14,2015,8,540.886699507389,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
246,11235,14,2015,9,535.714285714286,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
247,11235,14,2015,10,527.272727272727,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
248,11235,14,2015,11,520.833333333333,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
249,11235,14,2015,12,520.851449275362,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
250,11235,14,2016,1,542.443379790941,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
251,11235,14,2016,2,537.9310344827591,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
252,11235,14,2016,3,535.299374441466,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
253,11235,14,2016,4,546.956960594315,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
254,11235,14,2016,5,540.2309216369471,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
255,11235,14,2016,6,533.707303370786,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
256,11235,14,2016,7,538.888888888889,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
257,11235,14,2016,8,560.975609756098,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
258,11235,14,2016,9,567.45182012848,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
259,11235,14,2016,10,559.48275862069,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
260,11235,14,2016,11,559.48275862069,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
261,11235,14,2016,12,553.555355535554,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
262,11235,14,2017,1,548.965517241379,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
263,11235,14,2017,2,559.322033898305,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
264,11235,14,2017,3,562.349155269509,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
265,11235,14,2017,4,584.985555407462,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
266,11235,14,2017,5,592.466155810983,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
267,11235,14,2017,6,595.674172102273,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
268,11235,14,2017,7,589.717741935484,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
269,11235,14,2017,8,595.0,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
270,11235,14,2017,9,592.741935483871,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
271,11235,14,2017,10,592.741935483871,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
272,11235,14,2017,11,590.116279069767,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
273,11235,14,2017,12,582.314205079962,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
274,11235,14,2018,1,579.268511619974,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
275,11235,14,2018,2,567.056705670567,11235,"Brighton Beach, Manhattan Beach, Sheepshead Bay",Brooklyn
276,10009,19,2016,7,1793.16888045541,10009,East Village,Manhattan
277,10009,19,2016,8,1838.35845896147,10009,East Village,Manhattan
278,10009,19,2016,9,1838.35845896147,10009,East Village,Manhattan
279,10009,19,2016,10,1830.7073796147897,10009,East Village,Manhattan
280,10009,19,2016,11,1816.3471241170498,10009,East Village,Manhattan
281,10009,19,2016,12,1829.2210704849201,10009,East Village,Manhattan
282,10009,19,2017,1,1820.0035268279398,10009,East Village,Manhattan
283,10009,19,2017,2,1783.6322798318104,10009,East Village,Manhattan
284,10009,19,2017,3,1762.9739261871803,10009,East Village,Manhattan
285,10009,19,2017,4,1761.2419700214102,10009,East Village,Manhattan
286,10009,19,2017,5,1771.45634499823,10009,East Village,Manhattan
287,10009,19,2017,6,1819.92337164751,10009,East Village,Manhattan
288,10009,19,2017,7,1814.56694898165,10009,East Village,Manhattan
289,10009,19,2017,8,1832.31074856721,10009,East Village,Manhattan
290,10009,19,2017,9,1820.08368200837,10009,East Village,Manhattan
291,10009,19,2017,10,1871.3498912655898,10009,East Village,Manhattan
292,10009,19,2017,11,1804.1237113402103,10009,East Village,Manhattan
293,10009,19,2017,12,1840.5551508566602,10009,East Village,Manhattan
294,10009,19,2018,1,1806.1120003181302,10009,East Village,Manhattan
295,10009,19,2018,2,1764.6917814708802,10009,East Village,Manhattan
296,10029,21,2013,2,775.6520778072501,10029,"East Harlem, Carnegie Hill",Manhattan
297,10029,21,2013,3,815.3594771241831,10029,"East Harlem, Carnegie Hill",Manhattan
